,open,high,low,close,volume,value
2018-12-31 11:00:00+00:00,135.0,135.72,132.39,132.42,351.28935018,46829.24422074
2018-12-31 12:00:00+00:00,132.41999999,134.1,132.41999999,133.77,170.83753281,22750.24534027
2018-12-31 13:00:00+00:00,133.77,134.78999998,133.62,134.46,140.97021786,18906.55552517
2018-12-31 14:00:00+00:00,133.76,133.98,133.19,133.93,88.61051671,11834.88807805
2018-12-31 15:00:00+00:00,133.6,134.62,133.59,134.48,49.00248284,6582.23944823
2018-12-31 16:00:00+00:00,134.57,134.57,134.08000012,134.08000012,45.43076069,6097.11659572
2018-12-31 17:00:00+00:00,134.39999997,134.39999997,134.0800001,134.12,92.891741,12457.31325998
2018-12-31 18:00:00+00:00,134.12,135.36517075,133.8,134.59,98.15486567,13184.64949473
2018-12-31 19:00:00+00:00,134.79,134.949,134.55,134.8,74.68190006,10076.14140263
2018-12-31 20:00:00+00:00,134.8,134.8,133.16708231,133.70000005,176.42094507,23601.91026136
2018-12-31 21:00:00+00:00,133.57000003,134.51942973,133.2489969,134.37,372.24982682,49738.15014603
2018-12-31 22:00:00+00:00,134.51942973,135.0,134.51942973,134.89,36.46261045,4918.65519409
2018-12-31 23:00:00+00:00,134.8,136.71,134.17,136.01,233.6393248,31723.1944603
2019-01-01 00:00:00+00:00,136.47,136.47,134.55,135.27,904.39946464,122830.81135862
2019-01-01 01:00:00+00:00,135.8,135.8,133.92086398,134.3857553,376.87385094,50799.08951528
2019-01-01 02:00:00+00:00,134.3857553,135.15,134.25,134.99,118.82651492,15993.47209783
2019-01-01 03:00:00+00:00,134.88,134.89,134.64,134.75,11.69907161,1577.25970318
2019-01-01 04:00:00+00:00,134.71999997,134.71999997,129.0,131.19,865.70571297,114081.96583876
2019-01-01 05:00:00+00:00,130.73428099,131.71990751,130.28520567,130.79,302.97564334,39720.40207345
2019-01-01 06:00:00+00:00,130.90999996,130.90999996,130.0,130.4599999,322.44319332,42018.87493755
2019-01-01 07:00:00+00:00,130.37792379,131.56930457,129.75705998,131.15609484,396.64794087,51555.77352287
2019-01-01 08:00:00+00:00,131.53438983,131.94322319,131.0,131.59898792,28.21790984,3703.71635921
2019-01-01 09:00:00+00:00,131.44444,132.00093997,131.1964735,131.85467989,38.71251877,5103.19522065
2019-01-01 10:00:00+00:00,131.88107376,131.98871059,131.1,131.1,193.82550387,25514.90344738
2019-01-01 11:00:00+00:00,131.1,131.1,130.23152436,130.4,170.956198,22345.86132686
2019-01-01 12:00:00+00:00,131.09308412,131.49,130.70602445,131.28,59.61892066,7817.67593121
